file_name,sn,test_id,ignition_time,P,T,R,true_thrust,is_anomalous,snr
00016_016_SN01_24bars_ramp4,1,16,2021-01-20 06:00:01.000,4.8433701488007666,407.0,1.8372780045271337,1.0886747691069503,False,20.189307099696606
00017_017_SN01_24bars_onmod,1,17,2021-01-20 08:00:01.000,0.07116464769161959,78.5,1.899546470700585,0.0013136065155436145,False,0.6555800979333656
00018_018_SN01_24bars_offmod,1,18,2021-01-20 10:00:01.000,4.586104169853407,760.0,2.338113251553664,0.8157183138927326,False,10.471395886712845
00019_019_SN01_24bars_random_short,1,19,2021-01-20 12:00:01.000,3.9320201582469863,144.65,2.3799906522131886,0.5850015833398468,False,8.946871450474982
00020_020_SN01_24bars_random_long,1,20,2021-01-20 14:00:01.000,5.595432318308247,618.0,2.0508164493072107,1.0707104071768883,False,24.29767468732005
00021_021_SN01_24bars_random_mixed,1,21,2021-01-20 16:00:01.000,4.6121382958372665,139.97,3.883090081243656,0.9035408611238472,False,13.786948228832292
00022_022_SN01_21bars_ramp1,1,22,2021-01-20 18:00:01.000,2.5466543540666273,91.0,8.636225827059631,0.5281131690995826,True,6.739503708335096
00023_023_SN01_21bars_ramp2,1,23,2021-01-20 20:00:01.000,1.3572693175588044,19.0,2.4990625693204076,0.5707066181497937,False,3.6697913269755076
00024_024_SN01_21bars_ramp3,1,24,2021-01-21 06:00:01.000,3.488828950786457,110.0,2.3682496549435585,0.9236946338765103,False,18.434430724133865
00025_025_SN01_21bars_ramp4,1,25,2021-01-21 08:00:01.000,4.047705947903447,407.0,3.339111283422445,0.9045070499945251,False,20.217315535231204
00026_026_SN01_21bars_onmod,1,26,2021-01-21 10:00:01.000,0.050841132707602855,80.37,6.21567038981157,0.0014501990392230995,False,0.5670540414562667
00027_027_SN01_21bars_offmod,1,27,2021-01-21 12:00:01.000,4.26142242855169,760.0,2.2973003095966193,0.6723941967253029,True,11.326692544234655
00028_028_SN01_21bars_random_short,1,28,2021-01-21 14:00:01.000,1.5008081933011634,146.66,5.504791592045523,0.49671254694603284,False,4.029784461540354
00029_029_SN01_21bars_random_long,1,29,2021-01-21 16:00:01.000,3.4384085775609723,479.0,1.9609980104944529,0.8733484334009923,False,18.91894045021841
00030_030_SN01_21bars_random_mixed,1,30,2021-01-21 18:00:01.000,2.8295682969523597,177.32,2.5311338698083454,0.8061467341930914,False,9.493911935294975
00031_031_SN01_18bars_ramp1,1,31,2021-01-21 20:00:01.000,1.0456720511277564,91.0,8.375287378971532,0.4333256084818728,False,3.3626133807658944
00032_032_SN01_18bars_ramp2,1,32,2021-01-22 06:00:01.000,1.8972434628537125,19.0,7.445689508699807,0.45896266641516803,False,6.522873667156914
00033_033_SN01_18bars_ramp3,1,33,2021-01-22 08:00:01.000,2.730337022546479,110.0,5.177573287260984,0.7693683235645112,False,18.130107437543362
00034_034_SN01_18bars_ramp4,1,34,2021-01-22 10:00:01.000,3.5588007667406396,407.0,5.716918899311951,0.744512893722332,False,21.6289815771089
00035_035_SN01_18bars_onmod,1,35,2021-01-22 12:00:01.000,0.048305044745136735,78.7,5.668660682086177,0.0011904043847722969,True,0.6546670991042743
00036_036_SN01_18bars_offmod,1,36,2021-01-22 14:00:01.000,3.292042923854665,760.0,2.3634101413561104,0.5585044008630473,False,10.771226464746405
00037_037_SN01_18bars_random_short,1,37,2021-01-22 16:00:01.000,2.691043131090371,144.62,22.25495562273428,0.4127019859547645,False,8.883796937946725
00038_038_SN01_18bars_random_long,1,38,2021-01-22 18:00:01.000,3.8924980484422615,444.0,2.0202577629208642,0.7198100098949185,False,25.504449546928054
00039_039_SN01_18bars_random_mixed,1,39,2021-01-22 20:00:01.000,2.8672955854145217,165.63,2.888997887165539,0.6575421714174828,False,12.44103875765566
00040_040_SN01_24bars_ssf,1,40,2021-01-23 06:00:01.000,4.120372933792722,300.0,189.73093043530062,1.0260077444974989,False,20.93122255936953
00041_041_SN01_21bars_ssf,1,41,2021-01-23 08:00:01.000,3.320733762835494,300.0,12.100228588589589,0.8892750752690457,False,18.214227114112905
00042_042_SN01_18bars_ssf,1,42,2021-01-23 10:00:01.000,3.3855318130492504,300.0,56.45964028557233,0.7573107312540412,False,22.564768962241864
00043_043_SN01_15bars_ssf,1,43,2021-01-23 12:00:01.000,2.5277327923399575,300.0,40.72179959248109,0.632353183762497,False,23.058430028421814
00044_044_SN01_12bars_ssf,1,44,2021-01-23 14:00:01.000,2.3903164427011614,300.0,38.635507006412034,0.5180666966599058,False,20.906192834489634
00045_045_SN01_9bars_ssf,1,45,2021-01-23 16:00:01.000,1.6960124384231854,300.0,57.437363661002756,0.4113543198012975,False,29.517400199999155
00046_046_SN01_24bars_health_check,1,46,2021-01-23 18:00:01.000,1.6040201340982094,91.35000000000001,1.5452308220077595,0.5574284584376059,False,7.188397668748878
00047_047_SN01_21bars_health_check,1,47,2021-01-23 20:00:01.000,2.1083825797930587,91.35000000000001,2.03933002371116,0.47815272773884165,False,10.965118594489342
00048_048_SN01_18bars_health_check,1,48,2021-01-24 06:00:01.000,1.2222393681267965,91.35000000000001,1.5931504476082785,0.4210463609464682,False,7.297024912228973
00049_049_SN01_15bars_health_check,1,49,2021-01-24 08:00:01.000,1.1765257174272923,91.35000000000001,1.3307559811600098,0.34465008525892443,False,8.542957828486406
00050_050_SN01_12bars_health_check,1,50,2021-01-24 10:00:01.000,1.6878312846478456,91.35000000000001,1.7400421595596385,0.27756134825516254,True,15.01453679951827
00051_051_SN01_9bars_health_check,1,51,2021-01-24 12:00:01.000,1.8772846349299375,91.35000000000001,1.61665331981254,0.2212135763845729,True,20.768849063543126
00052_052_SN01_15bars_ramp1,1,52,2021-01-24 14:00:01.000,1.3337343599721883,91.0,13.477817295512025,0.34276816325671594,False,5.389127007967262
00053_053_SN01_15bars_ramp2,1,53,2021-01-24 16:00:01.000,0.8948370740263035,19.0,3.2841467007984337,0.3648810984503593,False,3.6897905806756053
00054_054_SN01_15bars_ramp3,1,54,2021-01-24 18:00:01.000,2.4373070891499466,110.0,12.633494796008211,0.5910589766556406,False,20.036877032159442
00055_055_SN01_15bars_ramp4,1,55,2021-01-24 20:00:01.000,2.4151699191630445,407.0,1.7498993584724507,0.5878536108230139,False,18.64495869162971
00056_056_SN01_15bars_onmod,1,56,2021-01-25 06:00:01.000,0.03422168805161309,79.21000000000001,5.454083228757229,0.0007905963507949792,False,0.5941588237654222
00057_057_SN01_15bars_offmod,1,57,2021-01-25 08:00:01.000,2.365243298842779,760.0,2.442910036558987,0.4405688357955511,False,9.616146080717543
00058_058_SN01_15bars_random_short,1,58,2021-01-25 10:00:01.000,1.7891015861091357,147.56,2.5968344461230712,0.32188266748034294,False,7.2569948102623325
00059_059_SN01_15bars_random_long,1,59,2021-01-25 12:00:01.000,2.7051611828950937,516.0,1.9194567706871428,0.5701728901762629,False,22.87433166330872
00060_060_SN01_15bars_random_mixed,1,60,2021-01-25 14:00:01.000,1.548197455995266,119.94,1.2393085444310503,0.4945156520747281,False,7.212455049959428
00061_061_SN01_12bars_ramp1,1,61,2021-01-25 16:00:01.000,1.3529374461353767,91.0,16.5485323950657,0.27216666068196077,False,6.929530921290789
00062_062_SN01_12bars_ramp2,1,62,2021-01-25 18:00:01.000,1.6958002080535346,19.0,7.672892226649257,0.2910252527411922,False,9.378286470306428
00063_063_SN01_12bars_ramp3,1,63,2021-01-25 20:00:01.000,1.142663352874069,110.0,3.640445952908121,0.47151596222517833,False,11.852906066692759
00064_064_SN01_12bars_ramp4,1,64,2021-01-26 06:00:01.000,1.7495636794837968,407.0,7.142079710967273,0.4691994282338345,False,16.738354289535092
00065_065_SN01_12bars_onmod,1,65,2021-01-26 08:00:01.000,0.026098243056896776,78.72,5.857345420145549,0.0005782461187958505,False,0.573450044952251
00066_066_SN01_12bars_offmod,1,66,2021-01-26 10:00:01.000,2.640754333310719,760.0,2.4261550359876733,0.35060886397258106,False,13.685714635742919
00067_067_SN01_12bars_random_short,1,67,2021-01-26 12:00:01.000,1.9233498888652834,146.47,1.7919539815010965,0.26099145068123913,False,10.007046045431577
00068_068_SN01_12bars_random_long,1,68,2021-01-26 14:00:01.000,2.1557486288823196,528.0,1.2058505492712672,0.38517479437846464,True,22.34601708989271
00069_069_SN01_12bars_random_mixed,1,69,2021-01-26 16:00:01.000,2.0069759833676755,106.31,1.1424339003301358,0.3697419611184023,True,12.65023904407759
00070_070_SN01_9bars_ramp1,1,70,2021-01-26 18:00:01.000,1.1902932200130059,91.0,8.979571365872543,0.2123784130884774,False,7.775207237591565
00071_071_SN01_9bars_ramp2,1,71,2021-01-26 20:00:01.000,1.1290090201766556,19.0,3.901272386034163,0.23675497131357082,False,7.582005807927508
00072_072_SN01_9bars_ramp3,1,72,2021-01-27 06:00:01.000,1.1395513083772948,110.0,4.21914883170439,0.3704238972822349,False,14.659292385769708
00073_073_SN01_9bars_ramp4,1,73,2021-01-27 08:00:01.000,1.8763467549801331,407.0,2.3830712428295153,0.36556652302796605,False,23.395678738585627
00074_074_SN01_9bars_onmod,1,74,2021-01-27 10:00:01.000,0.019751790562609763,79.23,3.8665120655413565,0.00042529146786920215,False,0.5474834106538227
00075_075_SN01_9bars_offmod,1,75,2021-01-27 12:00:01.000,1.2470262353075638,760.0,2.424970036560478,0.2719141661483402,False,8.338302863178342
00076_076_SN01_9bars_random_short,1,76,2021-01-27 14:00:01.000,0.9585546247032954,148.86,6.800619831237602,0.20046402513954717,False,6.3725706408157645
00077_077_SN01_9bars_random_long,1,77,2021-01-27 16:00:01.000,1.4604039018533017,488.0,2.0705612908113893,0.36508588775559353,True,20.23496209490806
00078_078_SN01_9bars_random_mixed,1,78,2021-01-27 18:00:01.000,1.7023096832728342,125.25,1.7137766375999999,0.3100425097105547,False,14.094522560635163
00079_079_SN01_24bars_ssf,1,79,2021-01-27 20:00:01.000,3.271800760143433,300.0,28.86359687685961,0.9282260149847607,False,21.020317918772346
00080_080_SN01_21bars_ssf,1,80,2021-01-28 06:00:01.000,3.358233792762493,300.0,36.79780621328411,0.8060536224263232,False,29.159066885533043
00081_081_SN01_18bars_ssf,1,81,2021-01-28 08:00:01.000,3.2292924612137304,300.0,50.2843626758263,0.6844454607190762,False,29.152332911358766
00082_082_SN01_15bars_ssf,1,82,2021-01-28 10:00:01.000,2.197598554715374,300.0,42.71914892831635,0.5750396317707207,False,19.918542339432015
00083_083_SN01_12bars_ssf,1,83,2021-01-28 12:00:01.000,1.963157041033587,300.0,39.491622149250205,0.4705611191948496,False,21.511532031832452
00084_084_SN01_9bars_ssf,1,84,2021-01-28 14:00:01.000,1.4345366078290338,300.0,20.251717981000287,0.37371223040504126,False,29.42920883495441
00085_085_SN01_24bars_health_check,1,85,2021-01-28 16:00:01.000,1.6078299759977461,91.35000000000001,1.21178222090193,0.5035385209017433,False,7.940453002719208
00086_086_SN01_21bars_health_check,1,86,2021-01-28 18:00:01.000,1.9322599346906135,91.35000000000001,1.413755343451135,0.44476692878670504,False,11.164884018510644
00087_087_SN01_18bars_health_check,1,87,2021-01-28 20:00:01.000,1.7829368026474106,91.35000000000001,1.5629019102334918,0.37092730725864503,False,11.882872452746154
00088_088_SN01_15bars_health_check,1,88,2021-02-01 06:00:01.000,1.603730369705221,91.35000000000001,1.298923589769515,0.3091877912034239,False,12.818027515140107
00089_089_SN01_12bars_health_check,1,89,2021-02-01 08:00:01.000,1.4440069024311133,91.35000000000001,1.398250186827527,0.2509176386087212,False,14.038625008081913
00090_090_SN01_9bars_health_check,1,90,2021-02-01 10:00:01.000,0.5529279618583153,91.35000000000001,1.3017129179160734,0.1986277453054344,False,6.8443691544003675
00091_091_SN01_7bars_ssf,1,91,2021-02-01 12:00:01.000,1.511896912202072,300.0,54.07927995953245,0.3126962731252906,False,23.291028164194692
00092_092_SN01_5bars_ssf,1,92,2021-02-01 14:00:01.000,1.053290195738828,300.0,36.58346518293646,0.2614310612106312,False,25.243573578238156
00093_093_SN01_7bars_health_check,1,93,2021-02-01 16:00:01.000,1.5009748263119198,91.35000000000001,1.4936679293869237,0.17126848458227853,False,21.692771574066303
00094_094_SN01_5bars_health_check,1,94,2021-02-01 18:00:01.000,0.8591832935591104,91.35000000000001,1.5538604259992286,0.14070796464947616,False,15.059239717726634
00095_095_SN01_7bars_ramp1,1,95,2021-02-01 20:00:01.000,1.2850099620910935,91.0,11.267670683376904,0.1694710629311106,False,10.528830329495966
00096_096_SN01_7bars_ramp2,1,96,2021-02-02 06:00:01.000,0.4034308617697544,19.0,5.289660057074182,0.17867493478394422,False,3.547810901326993
00097_097_SN01_7bars_ramp3,1,97,2021-02-02 08:00:01.000,1.1619996269087007,110.0,3.2593185949816155,0.2993148598490361,False,18.50139932764642
00098_098_SN01_7bars_ramp4,1,98,2021-02-02 10:00:01.000,1.4840024904725153,407.0,1.9877539585209543,0.29511910208433634,False,22.912567626079593
00099_099_SN01_7bars_onmod,1,99,2021-02-02 12:00:01.000,0.021103822298951323,78.4,3.56588899203867,0.0003167332189592419,False,0.7190753483821594
00100_100_SN01_7bars_offmod,1,100,2021-02-02 14:00:01.000,1.1807457241683557,760.0,2.4212294094031632,0.21870235088738796,False,9.782160690100941
00101_101_SN01_7bars_random_short,1,101,2021-02-02 16:00:01.000,0.9523576140213935,143.42000000000002,10.513852209554354,0.15738694831177938,False,8.035737308697804
00102_102_SN01_7bars_random_long,1,102,2021-02-02 18:00:01.000,1.5109021290664395,516.0,2.022418033527272,0.2881515210143433,False,25.85732973133276
00103_103_SN01_7bars_random_mixed,1,103,2021-02-02 20:00:01.000,1.44249687801773,113.74000000000001,5.750719989035507,0.24560445162588984,False,13.325720410762335
00104_104_SN01_5bars_ramp1,1,104,2021-02-03 06:00:01.000,0.45622080540359605,91.0,11.71474456726451,0.14049813355790416,False,4.506280935514413
00105_105_SN01_5bars_ramp2,1,105,2021-02-03 08:00:01.000,0.3102755201755091,19.0,8.06248926738931,0.1413736019664016,False,3.3220177306171914
00106_106_SN01_5bars_ramp3,1,106,2021-02-03 10:00:01.000,0.9892079729080285,110.0,2.313204413849779,0.24311371263118375,False,19.89041838602307
00107_107_SN01_5bars_ramp4,1,107,2021-02-03 12:00:01.000,1.218649913973325,407.0,6.80787367415702,0.2421382042213198,False,22.702977988088023
00108_108_SN01_5bars_onmod,1,108,2021-02-03 14:00:01.000,0.019162053864343657,80.95,8.756109855855374,0.00044434705794743775,False,0.7667642967842094
00109_109_SN01_5bars_offmod,1,109,2021-02-03 16:00:01.000,1.0593184436315766,760.0,2.388065932326449,0.17888652202088437,False,10.431675371305584
00110_110_SN01_5bars_random_short,1,110,2021-02-03 18:00:01.000,0.8655298775292884,144.27,5.003590133040458,0.13146725144508487,False,8.929766919277542
00111_111_SN01_5bars_random_long,1,111,2021-02-03 20:00:01.000,0.5411845152044416,505.0,2.1024428002485656,0.2360849618705379,False,10.950669511626097
00112_112_SN01_5bars_random_mixed,1,112,2021-02-04 06:00:01.000,0.7981658951681664,135.59,1.8745116909129238,0.21123283507594218,False,10.598268648733125
00113_001_SN02_24bars_ssf,2,113,2021-02-07 08:00:01.000,5.488827605516207,300.0,129.77448495433305,1.1150649519429288,False,36.967337954060895
00114_002_SN02_21bars_ssf,2,114,2021-02-07 10:00:01.000,4.999660996657812,300.0,32.67333026969574,0.9589689272705864,False,26.42737192941804
00115_003_SN02_18bars_ssf,2,115,2021-02-07 12:00:01.000,3.13543911584295,300.0,34.582588700273455,0.8201194355058462,False,17.29461301186986
00116_004_SN02_15bars_ssf,2,116,2021-02-07 14:00:01.000,3.332917912425855,300.0,31.0679524472458,0.6852817939011019,False,29.216037658162957
00117_005_SN02_12bars_ssf,2,117,2021-02-07 16:00:01.000,3.0541377619771293,300.0,97.83868156500264,0.5572686614287391,False,39.53123358983959
00118_006_SN02_9bars_ssf,2,118,2021-02-07 18:00:01.000,1.601558562542533,300.0,59.62442743807877,0.4427405694006484,False,26.103625858000594
00119_007_SN02_24bars_health_check,2,119,2021-02-07 20:00:01.000,1.8544354332727135,91.35000000000001,1.3189984177512222,0.6331750633892448,False,7.914316606379367
00120_008_SN02_21bars_health_check,2,120,2021-02-08 06:00:01.000,4.281671410306032,91.35000000000001,1.4586534301889438,0.5410102754399537,False,21.41331071376719
00121_009_SN02_18bars_health_check,2,121,2021-02-08 08:00:01.000,1.5940715820699336,91.35000000000001,1.537527966977232,0.46321313872343733,True,9.369828872110682
00122_010_SN02_15bars_health_check,2,122,2021-02-08 10:00:01.000,1.1441764899639455,91.35000000000001,1.4005250700102778,0.3979062689257251,False,7.739968549551184
00123_011_SN02_12bars_health_check,2,123,2021-02-08 12:00:01.000,0.8787623083104215,91.35000000000001,1.6455263801348494,0.31580665158590093,False,7.544061375722841
00124_012_SN02_9bars_health_check,2,124,2021-02-08 14:00:01.000,1.8369183454811697,91.35000000000001,1.7177456595843712,0.25087918009812504,False,19.561460107564805
00125_013_SN02_24bars_ramp1,2,125,2021-02-08 16:00:01.000,1.5731241085867995,91.0,10.243225677058328,0.6409370956041973,False,3.543182811821303
00126_014_SN02_24bars_ramp2,2,126,2021-02-08 18:00:01.000,1.4553532327271885,19.0,8.664895221928694,0.6627423512030471,False,3.686775791959089
00127_015_SN02_24bars_ramp3,2,127,2021-02-08 20:00:01.000,3.119200677223588,110.0,1.8094356974791836,1.0493982606008183,False,14.785140950477695
00128_016_SN02_24bars_ramp4,2,128,2021-02-09 06:00:01.000,4.6964300745468766,407.0,1.0888890911743618,0.9022871059899265,True,22.85037004265813
00129_017_SN02_24bars_onmod,2,129,2021-02-09 08:00:01.000,0.1414395129410118,78.5,3.424170916915618,0.005950320163568926,False,1.3027196616430345
00130_018_SN02_24bars_offmod,2,130,2021-02-09 10:00:01.000,5.1350817366911805,760.0,2.102898524763743,0.796027291072866,True,12.853788575473233
00131_019_SN02_24bars_random_short,2,131,2021-02-09 12:00:01.000,2.5932010293790206,144.65,2.581990067182227,0.5857646019947768,False,6.092192663887615
00132_020_SN02_24bars_random_long,2,132,2021-02-09 14:00:01.000,4.450208925292369,618.0,1.896504829521117,1.0059955373431948,False,22.056287295701132
00133_021_SN02_24bars_random_mixed,2,133,2021-02-09 16:00:01.000,3.713531868967028,139.97,2.605218225391501,0.8811022739783627,False,12.236087292106026
00134_022_SN02_21bars_ramp1,2,134,2021-02-09 18:00:01.000,2.3216767281030424,91.0,12.070782628895733,0.5229770097134516,False,6.3602339683858675
00135_023_SN02_21bars_ramp2,2,135,2021-02-09 20:00:01.000,1.5944646241294824,19.0,4.380769917964788,0.5415817130050197,False,4.810527669125765
00136_024_SN02_21bars_ramp3,2,136,2021-02-10 06:00:01.000,4.625899163038712,110.0,6.359687299171642,0.8687614742915628,False,27.869171851659207
00137_025_SN02_21bars_ramp4,2,137,2021-02-10 08:00:01.000,3.4414219973771676,407.0,5.8748334484412155,0.8586012569839525,False,19.094905880093478
00138_026_SN02_21bars_onmod,2,138,2021-02-10 10:00:01.000,0.11282470994494094,80.37,3.3747916012765207,0.005627811431300523,False,1.272715835923768
00139_027_SN02_21bars_offmod,2,139,2021-02-10 12:00:01.000,3.3175095603308455,760.0,2.1765575265550177,0.6558996877306661,False,9.846219079778685
00140_028_SN02_21bars_random_short,2,140,2021-02-10 14:00:01.000,2.7936107887197075,146.66,13.515407393261086,0.49962001273864987,False,7.914905634220116
00141_029_SN02_21bars_random_long,2,141,2021-02-10 16:00:01.000,4.09422689570727,479.0,1.7500649936281933,0.8386956977666588,False,25.050240630613363
00142_030_SN02_21bars_random_mixed,2,142,2021-02-10 18:00:01.000,2.962254372988209,177.32,6.354771866766569,0.7542380029237777,False,11.047963749490584
00143_031_SN02_18bars_ramp1,2,143,2021-02-10 20:00:01.000,1.0527159879328976,91.0,82.8974582663847,0.4319178800289149,False,3.5216236943149966
00144_032_SN02_18bars_ramp2,2,144,2021-02-11 06:00:01.000,0.9523879623154492,19.0,6.575091022530342,0.4281699601855378,True,3.5457842231372454
00145_033_SN02_18bars_ramp3,2,145,2021-02-11 08:00:01.000,3.0511010941970667,110.0,1.9435619905267816,0.7114493801601982,False,22.418085430884073
00146_034_SN02_18bars_ramp4,2,146,2021-02-11 10:00:01.000,3.5276541855678305,407.0,1.476230464333494,0.7089658114739793,False,24.386295120440572
00147_035_SN02_18bars_onmod,2,147,2021-02-11 12:00:01.000,0.10562698714149864,78.7,1.8248234067544924,0.004242813866373424,False,1.45295816860264
00148_036_SN02_18bars_offmod,2,148,2021-02-11 14:00:01.000,2.973710774284664,760.0,2.1889049654183643,0.5448466238713774,False,10.645063214419183
00149_037_SN02_18bars_random_short,2,149,2021-02-11 16:00:01.000,1.9981931303797484,144.62,8.369546664408764,0.4060475216839387,False,6.8108895226948345
00150_038_SN02_18bars_random_long,2,150,2021-02-11 18:00:01.000,3.125386681490846,444.0,1.8187262567721938,0.6846485771065407,False,22.959367955556015
00151_039_SN02_18bars_random_mixed,2,151,2021-02-11 20:00:01.000,2.8050083351693345,165.63,16.654710375242995,0.6377133022319564,False,13.890354443315465
00152_040_SN02_24bars_ssf,2,152,2021-02-12 06:00:01.000,3.787939286986469,300.0,12.820944829526143,0.966751899897821,False,28.698067645559714
00153_041_SN02_21bars_ssf,2,153,2021-02-12 08:00:01.000,3.6478158110564016,300.0,94.39030253451276,0.834856646801843,False,28.50100813914366
00154_042_SN02_18bars_ssf,2,154,2021-02-12 10:00:01.000,3.590291687857562,300.0,28.76451517885775,0.7119622909844916,False,23.925623133165686
00155_043_SN02_15bars_ssf,2,155,2021-02-12 12:00:01.000,2.805349180789201,300.0,31.298465301267694,0.59539710829482,False,25.558352856920976
00156_044_SN02_12bars_ssf,2,156,2021-02-12 14:00:01.000,1.8019467320081355,300.0,61.271168388290334,0.4863721567512218,False,32.80466050562086
00157_045_SN02_9bars_ssf,2,157,2021-02-12 16:00:01.000,1.5762602276152093,300.0,53.22175121220703,0.3846848564986818,False,20.6941179995572
00158_046_SN02_24bars_health_check,2,158,2021-02-12 18:00:01.000,3.342505891126058,91.35000000000001,1.470959088173659,0.5530247115018795,False,16.25892025181204
00159_047_SN02_21bars_health_check,2,159,2021-02-12 20:00:01.000,2.1661897561658066,91.35000000000001,1.3481751867099836,0.4859066602513163,False,12.24092097254864
00160_048_SN02_18bars_health_check,2,160,2021-02-13 06:00:01.000,2.7526501967076307,91.35000000000001,1.508430552171668,0.4176325729146528,False,17.910894317530477
00161_049_SN02_15bars_health_check,2,161,2021-02-13 08:00:01.000,1.3627152256086514,91.35000000000001,1.5020572783083197,0.3394696594903479,False,10.855529664053659
00162_050_SN02_12bars_health_check,2,162,2021-02-13 10:00:01.000,1.848345272837215,91.35000000000001,1.293737129458573,0.28256102251626847,True,17.844139001929978
00163_051_SN02_9bars_health_check,2,163,2021-02-13 12:00:01.000,1.3423604097590995,91.35000000000001,1.4497196654519953,0.22035344072456944,True,16.359302668299275
00164_052_SN02_15bars_ramp1,2,164,2021-02-13 14:00:01.000,2.3315161709774945,91.0,14.699021364556653,0.34138616776525804,False,9.835150586923238
00165_053_SN02_15bars_ramp2,2,165,2021-02-13 16:00:01.000,0.7788632744774978,19.0,5.357789547441538,0.36694155298007336,False,3.4021746911741717
00166_054_SN02_15bars_ramp3,2,166,2021-02-13 18:00:01.000,2.4843155121793608,110.0,6.144227538160996,0.5637355963557283,False,22.685601846216294
00167_055_SN02_15bars_ramp4,2,167,2021-02-13 20:00:01.000,2.154649974945284,407.0,3.6247803431458325,0.5575722850775636,False,18.67807995676361
00168_056_SN02_15bars_onmod,2,168,2021-02-14 06:00:01.000,0.08691071530636545,79.21000000000001,8.019083712886529,0.0031511539088603093,True,1.5106255643366941
00169_057_SN02_15bars_offmod,2,169,2021-02-14 08:00:01.000,2.905544223296174,760.0,2.2135845846433964,0.42901278546261623,False,12.97211868803183
00170_058_SN02_15bars_random_short,2,170,2021-02-14 10:00:01.000,1.2375930311562837,147.56,3.347169020685405,0.3156755550657668,False,5.3082122131986775
00171_059_SN02_15bars_random_long,2,171,2021-02-14 12:00:01.000,2.4023470300851697,516.0,1.8475070033431003,0.5429348397560885,False,23.010104841625612
00172_060_SN02_15bars_random_mixed,2,172,2021-02-14 14:00:01.000,1.0289586865299047,119.94,2.2444579262300595,0.46060487565990815,False,5.119503487232379
00173_061_SN02_12bars_ramp1,2,173,2021-02-14 16:00:01.000,1.5308057117586547,91.0,22.343741265645694,0.26628926886710075,False,8.141841815713036
00174_062_SN02_12bars_ramp2,2,174,2021-02-14 18:00:01.000,1.0165483220005938,19.0,5.025923217084097,0.26185085732330177,False,6.077027715005387
00175_063_SN02_12bars_ramp3,2,175,2021-02-14 20:00:01.000,2.145068788336758,110.0,1.8248034352472968,0.4446630914118058,False,23.216554628801642
00176_064_SN02_12bars_ramp4,2,176,2021-02-15 06:00:01.000,1.791913321660649,407.0,3.348067556265626,0.44387803333413445,False,19.53708376215788
00177_065_SN02_12bars_onmod,2,177,2021-02-15 08:00:01.000,0.07518596032544349,78.72,11.298017822258437,0.002684345336417404,False,1.6285386528346628
00178_066_SN02_12bars_offmod,2,178,2021-02-15 10:00:01.000,1.946298415382064,760.0,2.2389798667178202,0.34248454935811645,False,11.069148391875189
00179_067_SN02_12bars_random_short,2,179,2021-02-15 12:00:01.000,0.9134979575897674,146.47,5.030506675700728,0.2559230709525102,False,4.96456097179891
