event_id,timestamp,ra_residual,dec_residual,intensity_226nm,intensity_306nm,maneuver_label,ignition_time,delta_v,snr_db
0,1320,-0.5124548761806458,-0.12245767389277644,99.35806275381763,108.70811961403862,1,41850,0.05688624157989407,6.872700594236813
0,1350,0.06093370126882263,0.2692141264836555,96.17929161871501,100.45908259872833,1,41850,0.05688624157989407,6.872700594236813
0,1380,0.26386365624244595,-0.5006057146813012,108.31404060902571,117.14763133201339,1,41850,0.05688624157989407,6.872700594236813
0,1410,0.40239715142468313,0.41881579913439754,102.71240857793164,115.95807311435107,1,41850,0.05688624157989407,6.872700594236813
0,1440,0.4053814773473225,-0.22767045920405152,97.05681668477105,103.35000135337721,1,41850,0.05688624157989407,6.872700594236813
0,1470,0.3422241510645427,-0.2233552660006769,98.73211116937328,94.51095505938517,1,41850,0.05688624157989407,6.872700594236813
0,1500,-0.09390381154660064,-0.3789891942840584,108.43667659756935,114.4722370467105,1,41850,0.05688624157989407,6.872700594236813
0,1530,-0.2826088009598471,-0.8543328391238852,95.71073748925257,103.83058944629364,1,41850,0.05688624157989407,6.872700594236813
0,1560,-0.6836132251963115,0.10394312833367642,92.00213854871353,113.26756391955564,1,41850,0.05688624157989407,6.872700594236813
0,1590,0.49844615988550267,0.7763151842572054,101.31907108635382,97.27369965019909,1,41850,0.05688624157989407,6.872700594236813
0,1620,-0.08056212155945386,-0.028404471438270913,101.42166386269494,133.57343883568663,1,41850,0.05688624157989407,6.872700594236813
0,1650,-0.18601786646100918,-0.8388512454254284,103.01899048301586,141.23921226818533,1,41850,0.05688624157989407,6.872700594236813
0,1680,0.5347398708122227,0.35371249720108855,103.04886690846767,109.96030430659405,1,41850,0.05688624157989407,6.872700594236813
0,1710,-0.40713820713308696,-0.7364857418704843,108.02622524620602,133.0496792667556,1,41850,0.05688624157989407,6.872700594236813
0,1740,0.37839468499283,-0.5480291089953113,92.2120548403997,91.39771035488374,1,41850,0.05688624157989407,6.872700594236813
0,1770,0.13442485310670252,-0.10803353199697723,94.54795360082636,129.22929116771076,1,41850,0.05688624157989407,6.872700594236813
0,1800,-0.4704258075137138,0.05568227036116917,103.00162430432076,103.39653213355571,1,41850,0.05688624157989407,6.872700594236813
0,1830,-0.03436019599587605,-0.45720554784186745,94.98843903783096,96.71989997440717,1,41850,0.05688624157989407,6.872700594236813
0,1860,0.44102329910294785,-0.12570136281350733,93.3976021596534,102.43193533253623,1,41850,0.05688624157989407,6.872700594236813
0,1890,0.36062619416402286,0.3241676285239149,108.4574692834136,157.17498054565644,1,41850,0.05688624157989407,6.872700594236813
0,1920,0.6778479613232458,0.3862742334783497,92.6571531360006,127.33408395055476,1,41850,0.05688624157989407,6.872700594236813
0,1950,0.1532902377883924,0.5672580941462384,98.40775992815334,106.50265068997699,1,41850,0.05688624157989407,6.872700594236813
0,1980,1.5285888604538875,0.8654981242231701,99.73090020033598,113.75445889355039,1,41850,0.05688624157989407,6.872700594236813
0,2010,-0.41719321971702594,0.3671052903375163,105.93403288802102,108.90350156243034,1,41850,0.05688624157989407,6.872700594236813
0,2040,-0.18069414917837964,-0.09824196827773773,91.52912044960276,102.47574665838357,1,41850,0.05688624157989407,6.872700594236813
0,2070,-0.02758837276396874,0.389508331995552,101.88325888541034,115.18975645441013,1,41850,0.05688624157989407,6.872700594236813
0,2100,-0.6430888580546237,0.21155236154773768,95.96411361725302,145.98227810610013,1,41850,0.05688624157989407,6.872700594236813
0,2130,0.47253887367334696,0.22952518489913923,102.84482570958305,104.704030982549,1,41850,0.05688624157989407,6.872700594236813
0,2160,0.40955171086867265,0.08032943737740166,95.88963695853387,114.82614721805605,1,41850,0.05688624157989407,6.872700594236813
0,2190,0.00861243859441578,-0.413414372828133,107.12692375660303,124.54020964301243,1,41850,0.05688624157989407,6.872700594236813
0,2220,-0.2422394049900177,-0.46601383694542836,95.91609802285844,120.95009526753923,1,41850,0.05688624157989407,6.872700594236813
0,2250,-0.6776755423689576,-0.044021577330619135,88.84037916585876,119.09554256605678,1,41850,0.05688624157989407,6.872700594236813
0,2280,-0.3577537080173896,0.06749771254625554,96.42431718614527,92.07701308782363,1,41850,0.05688624157989407,6.872700594236813
0,2310,0.3371082189306399,-0.30797585621755413,98.81558318661526,100.87867624754372,1,41850,0.05688624157989407,6.872700594236813
0,2340,-0.09616817783956001,0.19189173730213704,104.90607570970596,106.91614657186565,1,41850,0.05688624157989407,6.872700594236813
0,2370,-0.19349037995780435,0.9431661226993364,94.29587809860179,107.35582864471728,1,41850,0.05688624157989407,6.872700594236813
0,2400,0.22729566918614522,-0.7906673393741045,94.3854853501832,129.9703626791351,1,41850,0.05688624157989407,6.872700594236813
0,2430,0.524980927786026,0.2639188124434829,104.35409161229121,93.99538004692202,1,41850,0.05688624157989407,6.872700594236813
0,2460,0.11654550900743844,-0.029904866886444403,93.7664023625662,99.51549583908755,1,41850,0.05688624157989407,6.872700594236813
0,2490,0.1425618845226046,0.20427240372057603,99.1887068212859,108.55969712035169,1,41850,0.05688624157989407,6.872700594236813
0,2520,0.6218353957388821,-0.19523364605030932,99.28086854324334,114.89688337921393,1,41850,0.05688624157989407,6.872700594236813
0,2550,0.07957450632243633,-0.066205782781441,100.98624091865861,145.19022019452015,1,41850,0.05688624157989407,6.872700594236813
0,2580,-0.1401938000710107,0.05869974994689446,96.60110045139285,95.25271509195949,1,41850,0.05688624157989407,6.872700594236813
0,2610,0.30511321302841493,-0.13672410714556618,95.79813519749298,120.61767686555946,1,41850,0.05688624157989407,6.872700594236813
0,2640,-0.11632490416528865,-0.6892284499298957,101.51800397886143,106.33977740797539,1,41850,0.05688624157989407,6.872700594236813
0,2670,-0.16672743502088752,-0.10602861766705986,95.93864483674798,98.18879864141694,1,41850,0.05688624157989407,6.872700594236813
0,2700,0.5773558657063559,-0.6420386890103505,93.83555417961568,100.52921536243032,1,41850,0.05688624157989407,6.872700594236813
0,2730,-0.13233582308311875,0.29607829130803864,105.5653514494082,111.47375544378612,1,41850,0.05688624157989407,6.872700594236813
0,2760,-1.2035338011850762,-0.8456111935941524,102.21243066060057,98.7930094679667,1,41850,0.05688624157989407,6.872700594236813
0,2790,0.15661580133931152,0.4662667534035251,108.01170558513913,131.5998689076697,1,41850,0.05688624157989407,6.872700594236813
0,2820,-0.1792790420953376,0.19471160526541353,103.55355558491536,112.99419097487949,1,41850,0.05688624157989407,6.872700594236813
0,2850,-0.13105947541568985,0.19644567393683685,94.2517794596055,107.41072549164518,1,41850,0.05688624157989407,6.872700594236813
0,2880,0.2053062279120491,-0.9810347922442284,100.43682089522146,140.26636868570796,1,41850,0.05688624157989407,6.872700594236813
0,2910,-0.07527181349779284,-0.1489470090529495,95.39637706842942,102.72771144409867,1,41850,0.05688624157989407,6.872700594236813
0,2940,0.09742711691136181,0.5228853203451864,92.51361137489852,90.24617094646179,1,41850,0.05688624157989407,6.872700594236813
0,2970,-0.9166715634452581,-0.23507376578664346,97.97294199786461,94.41960956503591,1,41850,0.05688624157989407,6.872700594236813
0,3000,-0.4274672281973948,-0.4886622257873352,104.44907596044676,96.20013373919102,1,41850,0.05688624157989407,6.872700594236813
0,3030,0.6363840917426901,-0.28858876617474893,101.24611978219599,140.10819884777996,1,41850,0.05688624157989407,6.872700594236813
0,3060,-0.008408677944132411,-0.030948767704653855,93.69537811861468,88.15378690636831,1,41850,0.05688624157989407,6.872700594236813
0,3090,-0.7585634033016191,-0.3859077876293377,97.81365009669287,106.49467231451966,1,41850,0.05688624157989407,6.872700594236813
0,3120,-0.4861554535244029,0.5592626314427389,99.35241670820001,93.72372139603536,1,41850,0.05688624157989407,6.872700594236813
0,3150,-0.4499178194218544,-0.02931239088798176,92.3436190446879,107.31119587651696,1,41850,0.05688624157989407,6.872700594236813
0,3180,0.04639198803202502,-0.2518275538720943,103.23265588523013,121.89186903290803,1,41850,0.05688624157989407,6.872700594236813
0,3210,-0.19609241817456002,-0.5898708384844221,98.9631936614147,127.12480254504423,1,41850,0.05688624157989407,6.872700594236813
0,3240,-0.29879306227296043,0.21958915487265035,93.69673464619493,95.84385194189808,1,41850,0.05688624157989407,6.872700594236813
0,3270,0.0017846948314773658,0.20926333342863387,93.44027550320759,98.2085348794044,1,41850,0.05688624157989407,6.872700594236813
0,3300,0.2165555869075536,-0.3590911408936782,104.98907129971465,133.18431898214897,1,41850,0.05688624157989407,6.872700594236813
0,3330,-0.11741207506918182,-1.013679518018141,98.27385699513322,143.76217552291703,1,41850,0.05688624157989407,6.872700594236813
0,3360,-0.2605032377607284,0.18618960496311548,105.39560796156222,111.94143682773256,1,41850,0.05688624157989407,6.872700594236813
0,3390,-0.19105601520619267,-0.08467393179632202,107.12624032036442,112.41927281725314,1,41850,0.05688624157989407,6.872700594236813
0,3420,0.15403348381559717,0.15233378237704967,104.63453659682801,130.580186491999,1,41850,0.05688624157989407,6.872700594236813
0,3450,-0.003345262143449438,0.8871448310237273,97.58206941393405,124.91029969304712,1,41850,0.05688624157989407,6.872700594236813
0,3480,0.34779904020791147,-0.012162293676007775,88.67779994719864,91.83824623736665,1,41850,0.05688624157989407,6.872700594236813
0,3510,-0.5211760751743872,-0.23291191719357368,101.41874446517159,93.41844749128823,1,41850,0.05688624157989407,6.872700594236813
0,3540,-0.35144306595214186,-0.5200562012353495,109.48066272704762,128.72491071437884,1,41850,0.05688624157989407,6.872700594236813
0,3570,0.35044800663735576,-0.14161403219802865,99.83958443980441,122.94968611941638,1,41850,0.05688624157989407,6.872700594236813
0,3600,-0.36345119680039617,0.07278623507638352,90.98059717285038,97.84060863762677,1,41850,0.05688624157989407,6.872700594236813
0,3630,0.6273443527917802,0.024163099318205972,96.94092192910537,100.61066510310067,1,41850,0.05688624157989407,6.872700594236813
0,3660,0.6369491336670345,0.7812095148437072,99.16717685523265,114.83384453206752,1,41850,0.05688624157989407,6.872700594236813
0,3690,0.631111111493231,0.22622467850033237,95.02305560711444,86.18800052309227,1,41850,0.05688624157989407,6.872700594236813
0,3720,-0.3991754116554618,-0.061102315771871675,88.37815191961342,89.25566792867042,1,41850,0.05688624157989407,6.872700594236813
0,3750,0.03485481493660093,-0.320268608927578,99.55646364942933,115.51176542823103,1,41850,0.05688624157989407,6.872700594236813
0,3780,-0.22366225828201372,0.12087698868901364,96.44232595007963,130.19521330717856,1,41850,0.05688624157989407,6.872700594236813
0,3810,0.41844961811450704,-0.4111271557928828,108.03522740019355,104.69116353763256,1,41850,0.05688624157989407,6.872700594236813
0,3840,0.7735670668266007,0.08151353388641877,100.45796292095397,98.5661702308154,1,41850,0.05688624157989407,6.872700594236813
0,3870,0.3959791634304296,0.2209341775045929,102.12849944642666,117.42623604852965,1,41850,0.05688624157989407,6.872700594236813
0,3900,0.004144933891700826,-0.09811310503728544,99.46020830113392,106.36800777877345,1,41850,0.05688624157989407,6.872700594236813
0,3930,-0.165691047041156,-0.2856951954493751,100.42487276416185,113.48045783311505,1,41850,0.05688624157989407,6.872700594236813
0,3960,0.29421695911153534,-0.9905477355462896,92.5104851520383,97.1687666997505,1,41850,0.05688624157989407,6.872700594236813
0,3990,-0.5543020913110613,0.5184764168640006,95.28515139952245,119.47905755766794,1,41850,0.05688624157989407,6.872700594236813
0,4020,0.24310950844771773,0.18280733292119894,104.93445468788079,133.9734578310395,1,41850,0.05688624157989407,6.872700594236813
0,4050,-0.4146095903586548,0.19382965315254103,100.94944574716405,102.89557422969065,1,41850,0.05688624157989407,6.872700594236813
0,4080,0.2812810675436736,-0.7077272007600587,98.19365444292173,98.81008269006666,1,41850,0.05688624157989407,6.872700594236813
0,4110,-0.07294942763079731,0.6254510004503672,102.20370895107024,120.10954398906476,1,41850,0.05688624157989407,6.872700594236813
0,4140,-0.17599184370240642,-0.21087273078185018,102.29296248655105,123.97826150195951,1,41850,0.05688624157989407,6.872700594236813
0,4170,-0.40138358217287984,-0.1309046564883185,109.02429421787345,107.43885712108941,1,41850,0.05688624157989407,6.872700594236813
0,4200,-0.16170479441868318,-0.48468457481017285,100.73914442276646,121.59606101898996,1,41850,0.05688624157989407,6.872700594236813
0,4230,0.2520779677587329,-0.809983801459961,95.18388325958531,105.1127116912192,1,41850,0.05688624157989407,6.872700594236813
0,4260,0.473159408815538,0.524600019314876,99.47557289847121,111.41247202945999,1,41850,0.05688624157989407,6.872700594236813
0,4290,0.23862755063622385,0.5831867246643756,102.75396341176622,136.40339901021787,1,41850,0.05688624157989407,6.872700594236813
0,4320,0.618220224840885,-0.07503032628824077,104.51310667632978,113.69865913290582,1,41850,0.05688624157989407,6.872700594236813
0,4350,1.1509474705239868,-0.30795031256622485,92.67941027910071,101.90814063407349,1,41850,0.05688624157989407,6.872700594236813
0,4380,-0.14708472392418984,-0.17090595650305,101.14999761607663,108.06402840582916,1,41850,0.05688624157989407,6.872700594236813
0,4410,-0.09331492455681446,-0.15847290363096325,95.93293772548604,104.75051250713652,1,41850,0.05688624157989407,6.872700594236813
0,4440,-0.6527396023270702,-0.5438704275932431,97.43158019696715,87.49489511945616,1,41850,0.05688624157989407,6.872700594236813
0,4470,0.5397308785005783,-0.13247296000657388,103.83400783949062,102.18194817409565,1,41850,0.05688624157989407,6.872700594236813
0,4500,0.5889884358344544,0.06939781778099015,103.38258301974162,114.37633322547225,1,41850,0.05688624157989407,6.872700594236813
0,4530,-0.39305857339706163,0.46150863088393596,96.9260817558328,106.15941254735064,1,41850,0.05688624157989407,6.872700594236813
0,4560,0.27996321948118336,0.006456571072135929,99.28453630129938,92.24084797593494,1,41850,0.05688624157989407,6.872700594236813
0,4590,0.5516718350728522,-0.7145260917660405,97.57005731796961,98.92445391838847,1,41850,0.05688624157989407,6.872700594236813
0,4620,0.10257157200687031,0.16025558986449592,113.10746341883655,145.55077217031797,1,41850,0.05688624157989407,6.872700594236813
0,4650,0.38410871784359973,-0.11600778110682587,101.26173728653632,101.78134916252012,1,41850,0.05688624157989407,6.872700594236813
0,4680,0.07924801810705609,0.6211770363380599,96.19481174705315,93.91455616133794,1,41850,0.05688624157989407,6.872700594236813
0,4710,-0.5515739701838973,0.6479422649607055,105.99309734190233,99.82663559921417,1,41850,0.05688624157989407,6.872700594236813
0,4740,0.4756464480020094,0.6638054251514967,106.15307839531741,123.4552255630808,1,41850,0.05688624157989407,6.872700594236813
0,4770,0.6006416995353407,-0.2545556492119287,108.12125532198561,126.82027740795233,1,41850,0.05688624157989407,6.872700594236813
0,4800,0.33293342616613686,0.9019582119306203,109.46442318153568,135.84252964269453,1,41850,0.05688624157989407,6.872700594236813
0,4830,-0.43265293800889315,0.15907463736806923,103.20791829947676,110.87935644942058,1,41850,0.05688624157989407,6.872700594236813
0,4860,-0.34049336546532144,0.737203016577192,98.41419781024726,101.11531568316721,1,41850,0.05688624157989407,6.872700594236813
0,4890,-0.5123985556388517,-0.2278265860902968,99.08158207165798,116.74964688876386,1,41850,0.05688624157989407,6.872700594236813
0,4920,0.34901406242887006,-0.13534743467068958,98.67608591039613,111.39538091188328,1,41850,0.05688624157989407,6.872700594236813
0,4950,0.5749335019359391,0.12421066455942213,98.16986435887831,141.32720420855313,1,41850,0.05688624157989407,6.872700594236813
0,4980,0.19241042164750236,0.06884283133741946,105.62036502353486,100.50038257665678,1,41850,0.05688624157989407,6.872700594236813
0,5010,0.4263244121827285,0.5687790794443668,100.00326771501932,134.50295884963592,1,41850,0.05688624157989407,6.872700594236813
0,5040,-0.3932829162290331,-0.10521919304578406,104.40324493959415,111.36607760323515,1,41850,0.05688624157989407,6.872700594236813
0,5070,0.0661160188839582,0.5278947539058947,103.066503034657,111.56490581136462,1,41850,0.05688624157989407,6.872700594236813
0,5100,-0.6209328837295377,0.33190604462440154,95.02003497971235,105.04317061589902,1,41850,0.05688624157989407,6.872700594236813
0,5130,-0.3498314998628673,-0.09672607141784598,92.21641003171078,101.68538480772955,1,41850,0.05688624157989407,6.872700594236813
0,5160,0.39828369061456287,0.2967507328595099,94.39447458692959,118.16711167207055,1,41850,0.05688624157989407,6.872700594236813
0,5190,-0.10860300184395645,-0.21452079657983456,98.06583244370489,113.0841441417871,1,41850,0.05688624157989407,6.872700594236813
0,5220,0.5481866566252193,1.0652973924812736,100.60888018807537,100.92223715175675,1,41850,0.05688624157989407,6.872700594236813
0,5250,0.24384561947336872,-1.2076841416769877,97.06139501373434,94.55423740011125,1,41850,0.05688624157989407,6.872700594236813
0,5280,1.2394543473530686,0.30503058116647175,103.18684205258083,120.27701430392463,1,41850,0.05688624157989407,6.872700594236813
0,5310,0.04250183887960395,-0.7998531111323886,97.60811729057093,131.20110426983268,1,41850,0.05688624157989407,6.872700594236813
0,5340,-0.6374930501391775,-0.10228529668914269,101.16473241992406,123.05159847707104,1,41850,0.05688624157989407,6.872700594236813
0,5370,-0.015651545324662643,-0.03880429300651032,100.53297229464913,92.63409032426509,1,41850,0.05688624157989407,6.872700594236813
0,5400,-0.4365141279816722,0.6833776425554309,107.8618095917806,130.2544277718163,1,41850,0.05688624157989407,6.872700594236813
0,5430,0.4429345323071203,-0.3137376083081157,95.5794440872037,107.35890224503503,1,41850,0.05688624157989407,6.872700594236813
0,5460,0.019028654093187207,0.5928934747269944,110.01028547928544,105.61752216773888,1,41850,0.05688624157989407,6.872700594236813
0,5490,-0.0622223418966602,-0.534332054257527,97.30594083146426,114.8409613439846,1,41850,0.05688624157989407,6.872700594236813
0,5520,-0.05626652363711358,0.6104162219521556,93.92581232216149,106.31749230405902,1,41850,0.05688624157989407,6.872700594236813
0,5550,0.3355804597645274,-0.21501051626794426,99.01677132406478,101.09427597482271,1,41850,0.05688624157989407,6.872700594236813
0,5580,-0.2050913312833536,0.03328627725516182,114.6868490679024,107.06582977662755,1,41850,0.05688624157989407,6.872700594236813
0,5610,0.3522198440395761,-0.15247316328509522,104.0577714623911,124.55373446230861,1,41850,0.05688624157989407,6.872700594236813
0,5640,0.47393476745322416,0.581267591623361,102.73310570144207,98.85697088809717,1,41850,0.05688624157989407,6.872700594236813
0,5670,-0.15508542881508616,0.49304891456402655,103.60440983610889,118.83322934529795,1,41850,0.05688624157989407,6.872700594236813
0,5700,-0.4197568777847816,0.20102972535362756,96.51159949055125,118.94349456302304,1,41850,0.05688624157989407,6.872700594236813
0,5730,-0.2325160695753648,-0.5221169935751668,101.47788854905765,109.7110864868613,1,41850,0.05688624157989407,6.872700594236813
0,5760,0.3218771403486181,-0.32410392808061855,100.01134238543293,127.52592961230944,1,41850,0.05688624157989407,6.872700594236813
0,5790,0.041918669727882746,-0.46623146389412207,108.20010779545677,114.23139486091823,1,41850,0.05688624157989407,6.872700594236813
0,5820,0.2855993246028999,-1.0190344842222687,99.50734211840417,81.90141971784753,1,41850,0.05688624157989407,6.872700594236813
0,5850,0.7991013775676942,0.5717281801393788,98.2853543439721,97.25829877983827,1,41850,0.05688624157989407,6.872700594236813
0,5880,0.1046863210177992,-0.14859530506053595,94.72021658367933,106.48583234214038,1,41850,0.05688624157989407,6.872700594236813
0,5910,-0.36667357432185776,-0.15343198350134096,100.63465534710974,100.1120513409897,1,41850,0.05688624157989407,6.872700594236813
0,5940,0.479307176731819,0.678150742437015,101.32788721893829,125.58487959040289,1,41850,0.05688624157989407,6.872700594236813
0,5970,0.023280765318134892,-0.2157553253301344,94.55346096218776,114.80054124075113,1,41850,0.05688624157989407,6.872700594236813
0,6000,0.3954614026274281,-0.3809672736916651,102.05409247893088,114.37406374535757,1,41850,0.05688624157989407,6.872700594236813
0,6030,0.4832847101695884,-0.10187232263047606,101.05695228340464,111.20090818766023,1,41850,0.05688624157989407,6.872700594236813
0,6060,-0.43469760158424864,-0.513414351843467,104.59373015513258,135.71797061891004,1,41850,0.05688624157989407,6.872700594236813
0,6090,0.6264327580239576,0.15608901276111645,105.49540212489129,121.34943232636923,1,41850,0.05688624157989407,6.872700594236813
0,6120,0.41027218289432993,-0.16937292795506892,100.4273476205872,113.40788633185502,1,41850,0.05688624157989407,6.872700594236813
0,6150,-0.27373677373881133,-0.22993514482202798,95.30238241807423,90.4028006083829,1,41850,0.05688624157989407,6.872700594236813
0,6180,0.1380001928090078,-0.2692034461569472,96.23497225693711,124.87256624896618,1,41850,0.05688624157989407,6.872700594236813
0,6210,0.11658658550969939,-0.04814790279859103,107.98734308583829,141.82825259847843,1,41850,0.05688624157989407,6.872700594236813
0,6240,0.010847773223834128,0.03784018630942132,100.75012758021592,109.80091915559119,1,41850,0.05688624157989407,6.872700594236813
0,6270,0.3952197287350441,-0.2356934468608682,107.91493693115102,106.31095338323377,1,41850,0.05688624157989407,6.872700594236813
0,6300,0.6515224958752277,-0.16262082930453695,102.26006766306062,107.06074632026491,1,41850,0.05688624157989407,6.872700594236813
0,6330,0.003311820534641187,-0.03695253191790414,103.41652041240158,111.16856104667833,1,41850,0.05688624157989407,6.872700594236813
0,6360,0.6032596840613813,-0.0826861903460085,104.25503086000668,119.67666157033798,1,41850,0.05688624157989407,6.872700594236813
0,6390,0.44793084257159743,0.01408606279531185,94.45577664036986,97.61756133338412,1,41850,0.05688624157989407,6.872700594236813
0,6420,0.10529481783601219,-0.30672022095535767,101.39134127621611,103.17745423623211,1,41850,0.05688624157989407,6.872700594236813
0,6450,0.07985899654695243,0.45536020998459886,94.39295186778963,107.96786940838693,1,41850,0.05688624157989407,6.872700594236813
0,6480,-0.5224329227213358,0.04389011588381821,98.70855402842236,122.5983735987799,1,41850,0.05688624157989407,6.872700594236813
0,6510,-0.6802658116144643,-0.2283828216206393,102.90175032376276,127.7032880634945,1,41850,0.05688624157989407,6.872700594236813
0,6540,0.07480126060680047,0.15610190766449653,95.35238352316107,96.52287513700142,1,41850,0.05688624157989407,6.872700594236813
0,6570,-0.3879740422352477,-0.03370967529901835,102.53535496055422,137.52563549667087,1,41850,0.05688624157989407,6.872700594236813
0,6600,-0.017966204816072237,-0.785905938297943,93.20821787952494,87.29765036347774,1,41850,0.05688624157989407,6.872700594236813
0,6630,-0.24235104208677166,0.15454647071830468,105.18242116173589,123.10857743032207,1,41850,0.05688624157989407,6.872700594236813
0,6660,-0.810686733567314,-0.462120082852198,96.98825014574167,104.18166119611995,1,41850,0.05688624157989407,6.872700594236813
0,6690,0.16195841098081087,0.42355587793032645,95.34429915120757,98.27576641791318,1,41850,0.05688624157989407,6.872700594236813
