event_id,timestamp,az_residual,el_residual,range_residual,range_rate_residual,intensity_226nm,intensity_306nm,maneuver_label,ignition_time,delta_v,snr_db
0,1740,0.030489841955959582,0.015717185801453433,0.14129843397554526,0.011073217075160853,98.70453390081423,124.28006694016922,1,74340,0.1452446950767345,9.131872920244009
0,1770,-0.012707689074193845,0.0361221727967261,-1.0434725535019345,-0.03892776296611919,97.89266463446401,130.55921296519995,1,74340,0.1452446950767345,9.131872920244009
0,1800,-0.031984911924735286,-0.066597746194963,-1.8322997159456367,0.07615440680523118,93.42416797171042,110.23521633910205,1,74340,0.1452446950767345,9.131872920244009
0,1830,-0.044907233050634175,0.09492620624557546,2.845089141547396,-0.019213805441325654,106.66924018221228,117.76474686055295,1,74340,0.1452446950767345,9.131872920244009
0,1860,-0.0003866260729258869,0.06702870410747751,0.6745910265146052,0.018849123500894106,103.39971537334847,96.23187702208226,1,74340,0.1452446950767345,9.131872920244009
0,1890,0.027633281341016502,0.003214355614653192,4.760057613841645,0.0359353174230656,102.66961841229852,120.54027139867637,1,74340,0.1452446950767345,9.131872920244009
0,1920,0.002163065223360689,0.046865012206268174,-2.4865047285880673,-0.049771199527581966,103.0076064446352,105.62056866959819,1,74340,0.1452446950767345,9.131872920244009
0,1950,0.024102178096889013,0.009375905869099928,2.8136483955902527,-0.04028778323362142,101.49700868974469,116.50375833533533,1,74340,0.1452446950767345,9.131872920244009
0,1980,-0.05097467925502136,0.009291151728634496,-1.360321113650222,-0.01350499170114003,92.52451164605213,104.10784489589929,1,74340,0.1452446950767345,9.131872920244009
0,2010,-0.015877853927550464,-0.02944308539372132,0.8283763723404801,-0.014380880383141826,96.20811578259674,120.15222719140411,1,74340,0.1452446950767345,9.131872920244009
0,2040,-0.03207856785580212,-0.019411545662000068,-3.266434716234353,-0.030684363791833934,97.67347080660738,109.7924968939173,1,74340,0.1452446950767345,9.131872920244009
0,2070,-0.051891544784857746,-0.012454017003630738,-0.9792394357035644,-0.039425916846601676,101.32302615450526,122.9525838320189,1,74340,0.1452446950767345,9.131872920244009
0,2100,-0.03233243625863768,-0.02068886737833103,3.918021444853103,0.02886333489726797,98.91576601028098,104.04917399430113,1,74340,0.1452446950767345,9.131872920244009
0,2130,-0.001587125675599649,0.0247026149331513,-2.3984825381740875,-0.018888497204015434,101.94339827381259,126.0867453809875,1,74340,0.1452446950767345,9.131872920244009
0,2160,-0.027384888216445576,0.026556329466776166,-4.132230663102014,-0.04305714999489984,104.69004228820056,117.51812098874143,1,74340,0.1452446950767345,9.131872920244009
0,2190,-0.029827990757842034,0.033576367542329094,-1.2255656667740535,-0.036980864488989344,103.13163595568477,112.89905979855561,1,74340,0.1452446950767345,9.131872920244009
0,2220,0.011950151061297465,0.01218936180311624,1.5569676588848522,0.015094516651017595,103.76732266117082,90.63851992040576,1,74340,0.1452446950767345,9.131872920244009
0,2250,0.06690534504779175,-0.03995309261577321,6.831935010944441,0.011483506722201399,102.26662627808344,110.70232821699523,1,74340,0.1452446950767345,9.131872920244009
0,2280,-0.03359881639956585,0.012433564308730834,-3.5770473800139366,-0.08892363937796378,98.56617034787695,97.68632210005885,1,74340,0.1452446950767345,9.131872920244009
0,2310,0.02026755130220006,0.014633074740741377,-4.966759332372301,-0.002762797498526578,99.38858507441692,98.10821819448277,1,74340,0.1452446950767345,9.131872920244009
0,2340,-0.02354438067199396,0.004888089641348838,4.977452656490471,-0.026013702378152037,104.46111289001612,100.43746774249685,1,74340,0.1452446950767345,9.131872920244009
0,2370,0.08101585717239274,0.004690311034374827,1.2658029473453019,0.0502787535239936,98.77265482555522,116.70349366426235,1,74340,0.1452446950767345,9.131872920244009
0,2400,0.017411002941761115,-0.005692049927491446,2.5631766716650497,0.05928555590242696,106.932372864546,120.36918760014596,1,74340,0.1452446950767345,9.131872920244009
0,2430,-0.04223315322481194,0.007839700751342644,0.9898566624966454,-0.009495833728352682,96.10766561713447,106.51025739501188,1,74340,0.1452446950767345,9.131872920244009
0,2460,0.047527585189837566,0.04999544690556025,-1.6895090025082513,0.0018905360729638975,100.08281694289299,94.29662091111774,1,74340,0.1452446950767345,9.131872920244009
0,2490,0.03476972010602344,0.032100199902669796,2.6063370220321533,0.035605286411269206,101.579725528247,102.1015221446729,1,74340,0.1452446950767345,9.131872920244009
0,2520,0.020481293529315672,0.038445521384541055,-2.743353795180294,0.03020757008138009,96.96617707144107,127.07554733535736,1,74340,0.1452446950767345,9.131872920244009
0,2550,0.011128093286858405,-0.02508320395071135,-0.2559508165494488,0.005737547358349598,100.40144801259537,120.24750037079309,1,74340,0.1452446950767345,9.131872920244009
0,2580,0.02801743209224538,0.0005763706697531115,0.19448330826486188,-0.009109314651598605,96.7743583087861,112.36504028014127,1,74340,0.1452446950767345,9.131872920244009
0,2610,-0.024791366081980095,0.023335703067811762,-1.1291194621710343,-0.026791523230625742,96.0844904216904,107.14587349940655,1,74340,0.1452446950767345,9.131872920244009
0,2640,-0.022424081883737578,-0.015474212129894721,1.2727820028645744,0.07759307820508106,99.06557508245116,92.22971636383942,1,74340,0.1452446950767345,9.131872920244009
0,2670,-0.026007643956355648,0.04623441456068878,-1.5566930280027007,0.038040364607474064,90.38555087001593,103.05031960580492,1,74340,0.1452446950767345,9.131872920244009
0,2700,0.026233767976033696,0.005785189193060129,-2.5388354371561745,0.030223003723198954,101.98561768343708,116.96471169473595,1,74340,0.1452446950767345,9.131872920244009
0,2730,-0.012312019428863943,0.0004945239165839279,7.22473691020498,0.10796160625128325,99.1593465907675,96.87642949249089,1,74340,0.1452446950767345,9.131872920244009
0,2760,-0.048318695622389475,-0.03408129465314639,7.14716952304316,0.006276628473756548,100.1149864564838,132.41075054533388,1,74340,0.1452446950767345,9.131872920244009
0,2790,0.027342496895479764,0.07159012797730199,-7.937234502137916,-0.02988497638940242,108.47468109181037,117.10593236403562,1,74340,0.1452446950767345,9.131872920244009
0,2820,0.010041549004784213,-0.06076028547851177,4.901702920864665,-0.01846679797816512,103.5935693280988,135.89808552453874,1,74340,0.1452446950767345,9.131872920244009
0,2850,-0.018980661176846953,-0.05008083663373385,-2.9251172608592757,-0.04733477425012476,97.2533245173329,105.51757446246974,1,74340,0.1452446950767345,9.131872920244009
0,2880,0.010338546073691715,-0.0661391924219557,10.367765539033641,0.010479336951164486,101.74255361987788,116.24114620454097,1,74340,0.1452446950767345,9.131872920244009
0,2910,0.06308303003659986,-0.011996493174863345,1.7259913828711537,-0.040351169801407225,99.25062632073794,122.30714038727713,1,74340,0.1452446950767345,9.131872920244009
0,2940,0.03386255060387102,-0.0009715998168729123,-0.5090191447258522,0.01533932622245331,99.17065212383572,114.67119950670255,1,74340,0.1452446950767345,9.131872920244009
0,2970,-0.014754325520515666,-0.0410072761307998,-4.331637259655848,0.050249852906512724,102.18013401016657,129.92850663261157,1,74340,0.1452446950767345,9.131872920244009
0,3000,-0.06487411567532006,-0.020156388542128638,-3.1378674872387355,0.031035605409549607,102.09586650206552,110.20688668096223,1,74340,0.1452446950767345,9.131872920244009
0,3030,-0.0009358075759116894,0.04763592856381551,2.484684417489055,-0.00418585400577336,104.04302261196908,120.26881009373655,1,74340,0.1452446950767345,9.131872920244009
0,3060,0.0038109308076372398,-0.04064795481969843,0.48678526088299023,-0.024650324974502213,102.94366290057833,106.4035943520051,1,74340,0.1452446950767345,9.131872920244009
0,3090,-0.061952929292843656,-0.03739949498416012,-6.053976203440213,0.005904266580752603,97.77272851680708,103.65960914120534,1,74340,0.1452446950767345,9.131872920244009
0,3120,-0.03328260089125308,-0.04096345254078351,-3.9564658585154944,0.019922142207636172,91.7643253706225,95.43073847721494,1,74340,0.1452446950767345,9.131872920244009
0,3150,-0.03421440922363929,0.009914476975896033,-0.700951540814104,-0.045400418637242576,103.85182925859472,151.19623744446164,1,74340,0.1452446950767345,9.131872920244009
0,3180,-0.02818599419980268,-0.014307712914300835,8.747569722270608,0.011459253883088579,98.50674991231115,98.45873305107716,1,74340,0.1452446950767345,9.131872920244009
0,3210,0.0473956072461345,-0.0031718224110726403,-1.802120201018473,-0.022448250955302836,97.08908056949282,99.55861263965474,1,74340,0.1452446950767345,9.131872920244009
0,3240,-0.0774192903283126,-0.024852581960632864,-3.287227338259367,-0.04657116296757116,104.37512835386057,116.34620473157266,1,74340,0.1452446950767345,9.131872920244009
0,3270,0.020511803388400397,0.05180286551828963,-1.5388402478262952,-0.03886003400512632,101.4274880471662,92.90307789400369,1,74340,0.1452446950767345,9.131872920244009
0,3300,0.015632690389696006,-0.02124793344998519,7.24190210669794,-0.07102010340386629,105.0119599340621,115.12081177480076,1,74340,0.1452446950767345,9.131872920244009
0,3330,0.06127046077753129,-0.05940178338915326,9.373639653073862,-0.05853019078406813,105.71492878149877,109.94893348022933,1,74340,0.1452446950767345,9.131872920244009
0,3360,0.07484389756401649,0.010218201643448617,-3.0507673529550274,0.024463213058172836,99.71378794552494,96.4610097389501,1,74340,0.1452446950767345,9.131872920244009
0,3390,-0.014968679362578988,0.009013086761251015,-0.2739205495430658,0.031361545275508475,98.53236712486168,101.21598667939271,1,74340,0.1452446950767345,9.131872920244009
0,3420,-0.0018525430744533906,-0.019641407759797964,-6.36484806101153,-0.019245962015996532,97.55455444813701,125.14992558150446,1,74340,0.1452446950767345,9.131872920244009
0,3450,0.03226195333686514,0.015282138099663174,0.6656078249180126,0.021670890117846724,96.58792072530376,104.3262779683535,1,74340,0.1452446950767345,9.131872920244009
0,3480,-0.0027262794527579846,0.02746711720921482,0.4031268259059819,-0.028523146813334028,100.62024120524978,97.21819049498214,1,74340,0.1452446950767345,9.131872920244009
0,3510,-0.03394883383481714,-0.0307567482711137,1.380826109216928,-0.008026226153058726,102.2781026191487,125.93330344526562,1,74340,0.1452446950767345,9.131872920244009
0,3540,0.07234261537119209,-0.012272051715975367,2.0499751900425403,0.011966054434401194,98.6770206166564,117.55092366360275,1,74340,0.1452446950767345,9.131872920244009
0,3570,-0.02078940311760686,-0.009544230898636867,-0.8307833630144266,0.01934433801051384,96.49479816790914,103.93374601995438,1,74340,0.1452446950767345,9.131872920244009
0,3600,-0.005642246196061115,-0.06250894812460392,-5.56679323678356,-0.027993727841382158,103.51198738369963,109.38288337401251,1,74340,0.1452446950767345,9.131872920244009
0,3630,0.0529870138107776,0.020055160760818615,-0.3679269103399233,-0.024225923636842398,101.05181372630081,115.84064174815441,1,74340,0.1452446950767345,9.131872920244009
0,3660,-0.027628628283888568,0.00028036561663385105,-5.009716731818566,0.022795333574805142,97.72344244089777,137.71903140596473,1,74340,0.1452446950767345,9.131872920244009
0,3690,0.004958076356387269,-0.0048762350551764715,-9.06105244631031,-0.060369685270930305,104.62523619660936,135.17619264220914,1,74340,0.1452446950767345,9.131872920244009
0,3720,0.015558750294616546,-0.017017295417403412,1.4305009330430143,-0.0013253750948890564,98.7686964496934,108.56574790112434,1,74340,0.1452446950767345,9.131872920244009
0,3750,0.03826457301517021,0.04073049447207687,-1.4109973163524465,0.004246653443042682,99.62126067936954,115.84898887337553,1,74340,0.1452446950767345,9.131872920244009
0,3780,0.010885918094241475,0.03105963992960093,-2.031741784629156,0.01161324356586467,100.38489545986072,125.74988154907038,1,74340,0.1452446950767345,9.131872920244009
0,3810,-0.05449497858262395,0.0144742088293713,0.7488941538467483,0.0513090806498776,104.8549165230366,121.6231255084534,1,74340,0.1452446950767345,9.131872920244009
0,3840,0.01162542294039815,-0.004832978153072914,-0.5649775267123202,0.05118167289303274,102.58872393138245,110.85471924321868,1,74340,0.1452446950767345,9.131872920244009
0,3870,-0.04267147584073436,-0.00047545344204266986,-3.416839073407355,0.006007320143328499,101.0057724350765,115.79262913752196,1,74340,0.1452446950767345,9.131872920244009
0,3900,-0.002610078507318444,0.014778521268270289,-0.6269991292180983,0.004999826524006274,105.9162400638824,109.69363886959688,1,74340,0.1452446950767345,9.131872920244009
0,3930,-0.026549189938348275,0.10762574262517449,-1.5507753278609402,0.003865420014893114,105.45536940830453,130.34679855472774,1,74340,0.1452446950767345,9.131872920244009
0,3960,-0.013795418410701928,0.02614878775182159,1.3587286719816845,0.008728072633342618,103.94476254418096,125.20286420144325,1,74340,0.1452446950767345,9.131872920244009
0,3990,0.03379195629602787,-0.014585836863085842,-2.3153267436034604,0.047694825275774184,103.7045338910622,107.91552929449125,1,74340,0.1452446950767345,9.131872920244009
0,4020,-0.040866951800069745,0.049341553159370555,-1.5718900977813695,-0.02107399726276011,98.56684500833974,101.57405128156917,1,74340,0.1452446950767345,9.131872920244009
0,4050,0.06463907782206488,-0.0037894617844147884,-2.239460920178871,-0.001079667125074911,97.96839722267686,120.37478294393811,1,74340,0.1452446950767345,9.131872920244009
0,4080,0.020665100766867964,-0.013929509970067179,-6.329630380459969,0.011181442938094371,101.05382539148272,106.02236246471095,1,74340,0.1452446950767345,9.131872920244009
0,4110,0.027381916448811907,-0.018929282120854332,2.495944353092322,0.05244532587317652,97.00876862936798,118.44688558187416,1,74340,0.1452446950767345,9.131872920244009
0,4140,-0.03913190198118146,0.024583056529861192,-1.2503215582849416,-0.06086865782442307,102.87409349394437,110.12212346197947,1,74340,0.1452446950767345,9.131872920244009
0,4170,-0.036507707825850555,-0.029440367302928226,1.2813299208308357,-0.09602367833471394,101.09553065812166,108.09778026213064,1,74340,0.1452446950767345,9.131872920244009
0,4200,-0.008450586043392251,-0.04491837052995369,0.1992944454182291,0.017457116434698005,96.41360094713555,102.44828490022532,1,74340,0.1452446950767345,9.131872920244009
0,4230,0.01995820852956084,-0.01902074667348508,-0.33571360674182976,-0.017535890360923793,96.87461863362425,115.30002791481317,1,74340,0.1452446950767345,9.131872920244009
0,4260,-0.04882644337359702,0.009297430475008172,1.7060234974178612,-0.027186317728040334,96.848575120313,95.07432201528296,1,74340,0.1452446950767345,9.131872920244009
0,4290,-0.03627551019403599,0.017283342137644295,-0.7990261328551862,-0.009424014325276153,106.29271789917622,138.67749787050172,1,74340,0.1452446950767345,9.131872920244009
0,4320,0.03871169501359583,-0.012797825244007974,-1.2990345602265467,-0.007192729620008721,103.53898444772625,104.45078531031497,1,74340,0.1452446950767345,9.131872920244009
0,4350,0.04256252440899977,0.04799662233755295,7.492695909560968,-0.03580074468901158,97.69292181885795,94.4620199204579,1,74340,0.1452446950767345,9.131872920244009
0,4380,-0.01510797296563618,-0.01409927582407397,-4.197485514357899,-0.011900491527725626,96.36645137980926,127.678167983555,1,74340,0.1452446950767345,9.131872920244009
0,4410,0.0055817265107539656,-0.01635685417403232,-2.0576016452421597,0.008354290781841472,100.2916939964034,108.6585743165798,1,74340,0.1452446950767345,9.131872920244009
0,4440,-0.05819073206418065,-0.026830531719507448,1.8627745005327667,0.039187345096969,96.29200080218098,112.46115193405757,1,74340,0.1452446950767345,9.131872920244009
0,4470,-0.01617365692720604,0.007799685925246459,2.3265190290629745,0.03502028511659809,90.2969407477341,100.28490572075992,1,74340,0.1452446950767345,9.131872920244009
0,4500,-0.06157023738616004,0.07021798806045627,0.8001787780482589,0.018536128953261767,98.81008849115939,98.45198822092891,1,74340,0.1452446950767345,9.131872920244009
0,4530,-0.012701948536323655,-0.041763199229726905,3.290438747125491,-0.026110072648860037,102.77548839592355,99.85403743567439,1,74340,0.1452446950767345,9.131872920244009
0,4560,0.03955114326583556,0.01807535094872138,-0.0069529046736391395,-0.03249277502783733,96.40752734820808,111.41930650489213,1,74340,0.1452446950767345,9.131872920244009
0,4590,0.03300014935869948,-0.01875401994940362,-4.700994727077114,0.02006352149519123,96.79090195421946,111.24898869595093,1,74340,0.1452446950767345,9.131872920244009
0,4620,-0.02773623647028839,-0.007861617505221212,0.09417148699535899,0.020538009718120642,97.74833102930438,96.44678796032512,1,74340,0.1452446950767345,9.131872920244009
0,4650,-0.020509139486033008,-0.043417990176827674,1.7714584815815417,0.027902127872745618,102.15870839548235,126.87316401745623,1,74340,0.1452446950767345,9.131872920244009
0,4680,0.036450695815922654,-0.016559063083213442,-1.2894756220105503,-0.0027161543651811827,96.26839132460225,103.15933454964198,1,74340,0.1452446950767345,9.131872920244009
0,4710,-0.03533167523816082,0.03315910501135745,-2.573269460488617,0.08705275585220348,102.69833745692642,111.74549602962914,1,74340,0.1452446950767345,9.131872920244009
0,4740,-0.048934588197669666,-0.00516386708159549,1.4730762655085712,-0.008286759011168387,103.36250474346377,112.11250923032914,1,74340,0.1452446950767345,9.131872920244009
0,4770,-0.03691391721496856,-0.018702650775856366,-7.938114363724973,0.007080140425755104,98.51597259169202,123.82280244199903,1,74340,0.1452446950767345,9.131872920244009
0,4800,0.046172205196793714,-0.038715545629838824,4.886864427601542,-0.027183137150676707,94.38507994143666,123.19950353723219,1,74340,0.1452446950767345,9.131872920244009
0,4830,-0.02379190843712288,0.026530075130757468,-2.559961903975045,0.03096612973065761,104.94696629037205,123.07024800737796,1,74340,0.1452446950767345,9.131872920244009
0,4860,0.013511436843114228,0.029484615296737172,-0.41548039272481263,0.026368819473482408,97.20062979531755,102.89270286467766,1,74340,0.1452446950767345,9.131872920244009
0,4890,0.005032383856402189,0.006057834107528771,-4.760108576514271,0.018082942776623718,101.54398439949821,102.79607572612244,1,74340,0.1452446950767345,9.131872920244009
0,4920,0.06719201326628292,0.025230137060459682,0.593728618278431,-0.03328140181872534,99.96870148359979,96.47752724037797,1,74340,0.1452446950767345,9.131872920244009
0,4950,0.01221906613873731,0.012226134001595544,1.783227854865217,0.05087246156374222,98.25042339430826,119.47189982363659,1,74340,0.1452446950767345,9.131872920244009
0,4980,0.021148890752197877,-0.01917562600719962,1.9419634697224273,0.03418559012847621,103.88099751974407,120.56145460979147,1,74340,0.1452446950767345,9.131872920244009
0,5010,-0.003970324955755628,0.04079100583108067,-1.3843228403259302,0.05521462559348835,97.68568825825017,96.59860022875127,1,74340,0.1452446950767345,9.131872920244009
0,5040,-0.045877766970729254,-0.07742080650229939,-7.333036519184058,-0.02002617380880774,99.66816329944564,109.3875676817137,1,74340,0.1452446950767345,9.131872920244009
0,5070,-0.019617366958957525,0.020603887825976497,-3.2907999607383247,-0.007367289651999612,97.09806244390431,107.68603462872949,1,74340,0.1452446950767345,9.131872920244009
0,5100,-0.045373037594799825,3.752487727783743e-05,5.459140377843695,-0.004628313266958599,99.88220022839069,132.54067575221754,1,74340,0.1452446950767345,9.131872920244009
